onehot__Age_ARCHAEAN,onehot__Age_ARCHAEAN- PALAEOPROTEROZOIC,onehot__Age_CENOZOIC,onehot__Age_PALAEOPROTEROZOIC,onehot__Lithology_ALKALI FELDSPAR GRANITE,onehot__Lithology_AMPHIBOLITE,onehot__Lithology_ANORTHOSITE GABBRO,onehot__Lithology_ARGILLITE,onehot__Lithology_BANDED FERRUGINOUS CHERT,onehot__Lithology_BANDED IRON FORMATION,onehot__Lithology_BASALTIC KOMATIITE,onehot__Lithology_BIOTITE GNEISS,onehot__Lithology_CARBONACEOUS PHYLLITE,onehot__Lithology_CHLORITE SCHIST,onehot__Lithology_CHLORITE SERICITE SCHIST,onehot__Lithology_CONGLOMERATE,onehot__Lithology_DIORITE,onehot__Lithology_DOLERITE,onehot__Lithology_DOLOMITE,onehot__Lithology_GNEISS,onehot__Lithology_GRANITE,onehot__Lithology_GRANITOID,onehot__Lithology_GRAYWACKE,onehot__Lithology_GREY BIOTITE GNEISS,onehot__Lithology_GREY BIOTITE GRANITE,onehot__Lithology_GREY GRANITE,onehot__Lithology_GREY HORNBLENDE BIOTITE GNEISS,onehot__Lithology_GREY HORNBLENDE BIOTITE GRANITE,onehot__Lithology_GREY HORNBLENDE GNEISS,onehot__Lithology_LATERITE,onehot__Lithology_MANGANIFEROUS PHYLLITE,onehot__Lithology_META-ANDESITE,onehot__Lithology_META-BASALT,onehot__Lithology_META-GABBRO,onehot__Lithology_META-RHYOLITE,onehot__Lithology_META-TUFF,onehot__Lithology_MIGMATITE GNEISS,onehot__Lithology_PHYLLITE,onehot__Lithology_PILLOWED METABASALT,onehot__Lithology_PINK BIOTITE GRANITE,onehot__Lithology_PINK GRANITE,onehot__Lithology_PINK HORNBLENDE BIOTITE GRANITE,onehot__Lithology_PINK HORNBLENDE GRANITE,onehot__Lithology_PINK PORPHYRITIC GRANITE,onehot__Lithology_QUARTZITE,onehot__Lithology_SILLIMANITE-KYANITE-STAUROLITE-GARNET SCHIST,onehot__Lithology_SYENITE,remainder__X,remainder__Y,remainder__Elevation,remainder__BA,remainder__Unnamed: 4,remainder__SiO2,remainder__Al2O3,remainder__Fe2O3,remainder__TiO2,remainder__CaO,remainder__MgO,remainder__MnO,remainder__Na2O,remainder__K2O,remainder__P2O5,remainder__LOI,remainder__Ba_ppm,remainder__Ga_ppm,remainder__Sc_ppm,remainder__V_ppm,remainder__Th_ppm,remainder__Pb_ppm,remainder__Ni_ppm,remainder__Co_ppm,remainder__Rb_ppm,remainder__Sr_ppm,remainder__Cr_ppm,remainder__Cu_ppm,remainder__Zn_ppm,remainder__Commodity
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0331,14.874,631,-70,,60.61,11.12,4.46,0.66,7.74,2.54,0.17,0.72,1.05,0.08,10.03,559.0,13.0,12.0,101.0,10.0,22.0,60.0,20.0,54.0,294.0,124.0,35.0,43.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4241,14.3338,667,-67,,49.46,16.48,10.85,1.08,4.12,3.03,0.19,0.3,0.52,0.07,13.449367,220.8,16.3,27.0,226.6,4.7,13.8,119.9,45.1,39.2,112.0,211.4,96.4,49.4,GOLD
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4776,14.0295,701,-68,,59.93,16.55,5.77,0.76,1.06,1.14,0.09,0.95,2.54,0.11,0.0,314.0,27.0,7.0,106.0,11.0,25.0,66.0,22.0,122.0,113.0,150.0,49.0,60.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4481,14.3257,663,-64,,53.26,14.27,8.09,0.96,4.91,3.53,0.14,1.13,0.99,0.11,11.88,337.0,20.0,21.0,191.0,10.0,15.0,125.0,29.0,37.0,200.0,377.0,38.0,66.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6641,13.8243,644,-70,,62.947,12.832,7.346,1.528,2.568,2.31,0.133,1.036,0.877,0.064,0.0,309.8,7.2,22.6,182.7,2.0,17.2,68.1,23.3,31.9,122.3,168.6,55.9,44.2,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6158,13.9818,614,-73,,67.277,14.642,4.509,0.665,2.177,1.142,0.101,1.521,2.028,0.057,0.0,481.2,11.2,11.3,73.9,2.0,23.2,25.6,16.7,76.2,156.9,67.2,26.9,36.5,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6711,13.9259,614,-73,,67.277,14.642,4.509,0.665,2.177,1.142,0.101,1.521,2.028,0.057,0.0,481.2,11.2,11.3,73.9,2.0,23.2,25.6,16.7,76.2,156.9,67.2,26.9,36.5,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4344,14.375,646,-68,,54.29,12.79,6.35,0.95,6.3,2.87,0.17,0.4,0.97,0.1,14.271427,438.6,8.2,18.6,123.6,10.0,15.7,70.3,26.5,50.6,140.6,87.4,43.4,47.6,GOLD
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4484,14.4058,646,-68,,54.29,12.79,6.35,0.95,6.3,2.87,0.17,0.4,0.97,0.1,14.271427,438.6,8.2,18.6,123.6,10.0,15.7,70.3,26.5,50.6,140.6,87.4,43.4,47.6,GOLD
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4902,14.329,646,-68,,54.29,12.79,6.35,0.95,6.3,2.87,0.17,0.4,0.97,0.1,14.271427,438.6,8.2,18.6,123.6,10.0,15.7,70.3,26.5,50.6,140.6,87.4,43.4,47.6,GOLD
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.465,13.8565,663,-89,,57.9,18.67,7.71,0.79,0.61,1.07,0.16,0.24,1.59,0.07,0.0,524.98,19.53,14.63,147.17,14.49,18.91,82.16,27.43,74.6,59.51,168.25,45.9,66.62,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5259,14.2677,635,-68,,42.44,17.76,18.74,0.89,3.57,2.0,0.18,0.51,0.61,0.15,10.453268,219.4,11.1,24.1,173.1,4.1,11.7,79.4,22.3,45.3,46.4,189.4,76.3,48.1,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4761,14.1909,680,-73,,51.36,13.43,8.41,1.02,5.46,2.84,0.16,0.4,0.87,0.09,0.0,306.5,14.9,20.2,172.0,5.4,18.6,81.0,28.1,51.4,146.7,114.7,74.9,57.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5143,13.8234,724,-69,,51.86,13.75,12.26,1.413,4.696,2.323,0.181,0.711,0.549,0.077,0.0,240.3,11.0,41.2,209.0,2.0,18.7,90.3,36.6,21.0,120.5,191.7,70.1,35.1,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4648,13.9166,672,-86,,48.87,11.72,14.01,0.79,4.82,4.95,0.17,0.72,0.86,0.09,0.0,216.5,13.86,16.64,168.43,6.52,12.25,101.75,34.29,57.09,126.31,204.57,95.64,104.21,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1647,14.7,650,-77,,52.65,17.03,10.962,0.89,2.18,2.23,0.18,0.33,0.87,0.08,0.0,339.9,12.1,22.4,206.0,5.9,14.8,98.3,40.7,47.4,85.6,201.2,78.7,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2183,14.6661,650,-77,,52.65,17.03,10.962,0.89,2.18,2.23,0.18,0.33,0.87,0.08,0.0,339.9,12.1,22.4,206.0,5.9,14.8,98.3,40.7,47.4,85.6,201.2,78.7,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3127,14.5634,659,-80,,51.54,18.96,11.37,1.08,1.39,1.54,0.23,0.47,1.16,0.08,11.45,555.0,20.0,31.0,288.0,9.0,8.0,98.0,35.0,35.0,50.0,281.0,63.0,51.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5056,13.9763,663,-72,,60.126,12.666,8.762,1.05,4.34,1.805,0.182,0.913,0.914,0.07,0.0,270.5,24.4,26.2,155.3,2.0,11.1,89.6,28.3,35.1,104.5,146.8,61.9,68.2,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3735,14.1285,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4242,14.119,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3927,14.0937,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4237,14.1315,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4239,14.1254,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.438,14.1486,720,-72,,47.55,16.71,11.83,1.4,3.8,1.6,0.18,0.76,1.05,0.14,0.0,259.8,17.5,24.1,234.7,13.2,22.6,88.6,40.1,106.2,86.3,147.2,79.3,59.7,COPPER
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0386,14.803,605,-84,,63.487,14.28,5.35,0.6,2.78,1.47,0.1,1.26,2.25,0.12,7.841181,376.4,10.5,13.3,84.3,9.7,21.5,56.5,19.0,90.1,103.8,96.4,33.5,32.9,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9072,15.375,427,-77,,53.95,11.72,5.01,0.76,7.4,2.18,0.11,0.43,1.9,0.28,0.0,566.0,14.0,11.0,104.0,15.0,21.0,54.0,20.0,81.0,179.0,111.0,39.0,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.914,15.3664,427,-77,,53.95,11.72,5.01,0.76,7.4,2.18,0.11,0.43,1.9,0.28,0.0,566.0,14.0,11.0,104.0,15.0,21.0,54.0,20.0,81.0,179.0,111.0,39.0,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9213,15.3453,427,-77,,53.95,11.72,5.01,0.76,7.4,2.18,0.11,0.43,1.9,0.28,0.0,566.0,14.0,11.0,104.0,15.0,21.0,54.0,20.0,81.0,179.0,111.0,39.0,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.942,15.3199,427,-77,,53.95,11.72,5.01,0.76,7.4,2.18,0.11,0.43,1.9,0.28,0.0,566.0,14.0,11.0,104.0,15.0,21.0,54.0,20.0,81.0,179.0,111.0,39.0,45.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0736,15.1375,423,-72,,57.46184,9.73,7.75,1.37,5.17036,2.361,0.14,0.4,0.6,0.07,14.82,266.6,11.6,19.1,157.7,8.2,17.4,74.3,33.5,41.5,198.7,117.7,50.8,32.4,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0155,15.2262,421,-76,,50.42,11.08,5.75,0.8,8.14,3.01,0.12,0.65,0.84,0.23,18.15,312.0,15.0,67.0,110.0,9.0,18.0,67.0,22.0,64.0,265.0,96.0,38.0,59.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5387,15.7113,457,-86,,54.26,12.6,7.05,0.89,6.95,3.26,0.11,0.65,1.03,0.07,0.0,417.0,25.0,15.0,122.0,11.0,18.0,88.0,23.0,57.0,221.0,180.0,53.0,58.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.82,15.5047,379,-83,,53.1,9.95,4.31,0.76,11.86,3.2,0.12,1.28,1.28,0.17,0.0,308.0,13.0,4.0,108.0,9.0,9.0,58.0,19.0,56.0,224.0,293.0,32.0,43.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4842,15.736,494,-93,,59.42,11.31,4.57,0.79,7.56,3.33,0.11,0.66,0.98,0.07,0.0,263.9,6.5,13.1,102.5,2.0,9.7,37.1,15.3,13.9,169.4,90.9,20.1,5.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9905,15.2349,435,-72,,53.72,10.09,4.77,0.75,8.01,2.66,0.11,0.45,0.94,0.16,0.0,286.1,11.8,11.9,67.9,6.1,7.6,43.4,18.6,21.2,158.1,83.9,25.2,15.1,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5695,15.5287,426,-84,,43.31,11.63,8.42,0.89,12.71,3.73,0.12,2.53,1.16,0.23,0.0,382.3,8.3,22.3,205.9,4.6,7.8,30.9,28.8,43.6,271.0,114.3,72.9,61.7,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7618,15.4862,376,-82,,59.8,14.07,4.49,0.51,5.09,2.0,0.07,2.09,2.73,0.16,0.0,732.3,13.9,10.2,72.1,9.1,7.9,26.7,15.3,38.6,108.7,93.0,14.9,14.2,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8404,15.7147,378,-72,,54.07,11.92,5.89,0.93,7.53,2.42,0.16,1.05,0.75,0.2,0.0,503.3,9.0,12.9,112.8,4.2,11.4,45.2,27.5,12.2,188.4,104.1,27.2,12.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5444,15.2895,455,-79,,51.95,14.37,11.07,1.22,5.15,2.88,0.18,1.16,0.74,0.12,10.75,245.4,14.9,56.8,237.1,2.0,18.7,117.0,27.8,33.4,133.2,238.0,60.0,54.2,DIAMOND
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5207,15.2841,455,-79,,51.95,14.37,11.07,1.22,5.15,2.88,0.18,1.16,0.74,0.12,10.75,245.4,14.9,56.8,237.1,2.0,18.7,117.0,27.8,33.4,133.2,238.0,60.0,54.2,DIAMOND
